序号,红1,红2,红3,红4,红5,蓝1,蓝2
47159,1,7,8,19,33,2,8
47160,10,17,21,27,33,7,11
47161,6,8,12,18,23,1,10
47162,2,4,6,14,34,4,12
47163,9,13,22,32,34,6,7
47164,7,10,11,21,35,3,9
47165,1,8,14,19,25,5,8
47166,1,2,17,31,35,3,5
47167,1,16,27,33,35,9,12
47168,5,8,15,28,29,9,10
47169,13,14,16,23,31,1,9
47170,9,10,14,20,27,5,8
47171,3,13,15,16,35,7,12
47172,1,10,18,23,25,2,3
47173,7,9,14,15,23,4,11
47174,3,5,17,26,31,4,9
47175,1,8,10,24,33,1,8
47176,5,10,15,18,19,5,11
47177,1,10,11,20,26,4,9
47178,10,21,22,28,32,7,9
47179,7,19,23,29,31,1,4
47180,1,10,16,22,32,2,3
47181,11,21,25,29,34,8,9
47182,2,11,12,16,25,7,12
47183,4,8,19,23,34,7,11
47184,12,16,19,21,22,4,9
47185,5,11,20,23,24,4,12
47186,7,11,14,17,31,3,4
47187,3,10,20,28,29,3,7
47188,20,25,27,28,31,7,10
47189,11,14,25,26,28,10,12
47190,1,6,21,27,28,2,12
47191,12,15,29,33,35,1,12
47192,7,8,11,12,15,8,11
47193,6,9,14,21,24,1,10
47194,3,5,16,25,34,5,9
47195,7,8,9,24,29,1,10
47196,7,11,14,23,32,4,12
47197,6,12,18,28,31,8,10
47198,5,7,9,10,25,1,12
47199,1,6,8,15,31,7,9
47200,1,10,11,32,33,10,12
47201,6,8,12,20,30,3,12
47202,18,19,31,32,35,4,12
47203,1,5,8,12,21,11,12
47204,3,4,6,7,34,8,12
47205,8,9,19,25,34,3,8
47206,3,5,11,27,30,9,11
47207,6,24,25,26,30,3,9
47208,3,4,12,15,29,3,4
47209,15,18,24,25,28,4,11
47210,5,6,16,18,24,1,5
47211,2,4,6,14,20,2,5
47212,16,21,23,27,29,9,10
47213,1,8,10,17,20,6,9
47214,3,18,19,21,28,5,6
47215,5,6,16,20,33,8,9
47216,2,11,15,22,26,4,6
47217,18,24,25,28,31,5,10
47218,15,23,25,26,34,1,5
47219,20,24,25,30,31,4,5
47220,1,2,3,9,35,3,6
47221,9,13,22,28,34,4,9
47222,5,9,15,27,32,5,8
47223,1,2,19,22,24,6,7
47224,15,19,23,27,28,2,10
47225,4,8,17,18,26,9,12
47226,1,7,21,24,31,10,11
47227,17,18,21,25,26,7,9
47228,4,9,17,27,34,1,9
47229,3,5,9,15,30,2,12
47230,3,5,7,10,13,4,6
47231,15,18,24,27,28,1,6
47232,15,18,28,30,31,4,10
47233,5,6,14,16,27,7,12
47234,11,16,18,19,27,1,5
47235,11,12,14,19,27,7,12
47236,9,10,21,33,35,1,3
47237,7,9,18,22,30,9,10
47238,3,6,8,14,21,3,5
47239,1,8,9,20,23,1,6
47240,12,13,14,27,35,4,10
47241,1,6,17,34,35,7,10
47242,5,7,18,19,20,1,6
47243,7,11,14,17,18,4,5
47244,15,18,19,25,29,5,11
47245,6,16,22,30,34,1,8
47246,10,11,19,26,30,6,10
47247,4,11,12,15,33,6,12
47248,1,18,24,29,30,3,12
47249,8,20,21,22,31,1,12
47250,16,19,26,32,35,1,7
47251,2,3,25,27,30,6,11
47252,5,8,13,21,23,8,10
47253,2,7,8,15,20,5,12
47254,15,19,21,25,33,7,10
47255,5,7,14,22,34,8,12
47256,1,8,16,24,35,4,8
47257,4,5,10,18,19,4,5
47258,9,20,23,24,25,11,12
47259,10,20,24,31,35,4,9
47260,6,8,14,17,31,6,11
47261,4,15,19,23,24,5,11
47262,12,21,24,29,32,10,12
47263,3,11,22,25,33,4,8
47264,6,16,17,26,33,2,3
47265,16,22,26,29,30,10,12
47266,12,14,17,27,28,1,8
47267,1,13,14,16,27,2,5
47268,13,16,25,29,32,1,2
47269,3,6,9,14,30,8,12
47270,2,14,17,33,34,4,12
47271,3,6,9,14,19,5,8
47272,4,15,25,30,32,1,12
47273,1,9,15,18,28,1,3
47274,4,8,10,23,33,1,3
47275,5,14,20,30,32,7,8
47276,1,3,8,33,34,7,8
47277,2,26,31,33,35,8,9
47278,12,15,29,30,32,10,11
47279,3,6,10,27,29,3,5
47280,8,12,29,30,33,2,11
47281,6,7,8,13,32,2,11
47282,1,9,11,28,29,6,7
47283,6,15,26,27,34,10,11
47284,6,7,9,18,21,3,7
47285,10,24,31,32,33,6,8
47286,6,12,19,28,30,2,10
47287,3,4,20,21,34,11,12
47288,2,13,18,23,29,1,2
47289,13,27,33,34,35,3,12
47290,5,16,22,27,30,4,5
47291,5,10,16,26,29,8,10
47292,4,9,15,16,28,1,9
47293,8,16,27,32,33,5,7
47294,5,16,25,28,34,1,2
47295,3,22,25,32,35,3,9
47296,11,17,25,27,35,2,12
47297,1,17,24,28,33,2,9
47298,5,6,11,26,33,8,12
47299,2,12,22,23,27,3,12
47300,20,21,22,31,34,1,4
47301,11,14,15,29,34,3,10
47302,2,6,18,22,28,5,9
47303,2,12,18,23,34,7,11
47304,9,18,23,25,29,4,5
47305,3,8,12,22,29,5,12
47306,6,14,18,21,31,2,3
47307,3,11,18,26,34,3,11
47308,1,5,14,28,32,7,11
47309,16,17,25,28,29,4,8
47310,4,6,10,16,28,2,12
47311,1,9,12,22,27,9,12
47312,2,7,9,21,33,4,10
47313,10,21,22,28,34,6,10
47314,2,5,11,18,23,3,12
47315,4,16,22,23,27,8,12
47316,6,8,22,23,33,6,7
47317,2,14,17,23,31,2,8
47318,6,7,21,28,33,2,4
47319,3,4,12,20,22,6,10
47320,3,4,10,13,16,5,6
47321,8,13,17,21,29,4,5
47322,4,5,13,27,34,5,7
47323,12,15,22,26,35,3,11
47324,1,12,16,17,22,5,7
47325,15,17,20,27,30,3,4
47326,4,6,22,32,33,2,11
47327,2,16,25,29,32,6,9
47328,7,8,12,19,28,2,8
47329,5,11,18,20,25,4,12
47330,1,11,15,20,26,7,12
47331,10,14,17,22,28,3,8
47332,10,11,13,23,31,6,10
47333,3,10,20,26,30,1,5
47334,6,7,18,32,33,3,6
47335,3,5,19,26,34,3,8
47336,3,7,17,18,23,2,3
47337,3,5,9,22,32,3,11
47338,1,11,22,32,34,6,12
47339,9,15,23,34,35,10,12
47340,6,8,11,13,19,2,3
47341,4,13,20,27,33,1,7
47342,10,24,30,31,32,1,8
47343,9,11,24,30,34,5,11
47344,1,19,21,25,28,11,12
47345,8,19,20,22,23,6,9
47346,3,19,22,25,27,8,9
47347,3,16,19,21,28,9,11
47348,4,8,12,24,26,8,9
47349,8,16,18,20,34,8,10
47350,7,15,19,22,26,3,5
47351,2,7,8,16,31,2,10
47352,4,7,18,22,31,6,10
47353,9,10,17,22,31,4,11
47354,8,10,12,23,29,4,12
47355,2,12,25,29,34,8,12
47356,4,7,8,16,32,1,4
47357,1,19,22,26,31,1,10
47358,3,6,12,19,21,3,12
47359,6,11,16,17,23,7,8
47360,19,21,22,31,32,3,12
47361,6,9,14,21,30,3,11
47362,6,18,20,24,29,4,7
47363,8,24,26,27,35,3,8
47364,3,7,13,26,33,7,8
47365,10,14,21,24,35,4,11
47366,16,17,29,31,34,2,3
47367,2,11,20,25,33,5,12
47368,9,11,23,30,32,1,7
47369,14,17,21,31,33,3,4
47370,4,6,19,21,31,1,10
47371,2,3,9,18,24,1,6
47372,6,18,21,23,31,1,2
47373,1,18,19,28,33,5,10
47374,5,6,12,17,27,8,9
47375,1,12,14,20,23,9,12
47376,11,27,29,31,34,1,2
47377,1,6,12,13,19,3,7
47378,2,5,6,25,26,5,9
47379,8,23,24,25,35,3,10
47380,10,11,15,16,33,8,9
47381,1,6,7,22,34,1,3
47382,22,27,29,31,32,5,11
47383,14,20,32,33,35,2,7
47384,14,25,30,32,33,2,11
47385,2,3,15,22,28,8,12
47386,19,22,24,28,35,5,6
47387,3,6,25,28,30,8,11
47388,3,18,22,25,31,10,12
47389,5,15,22,25,33,9,12
47390,6,14,19,29,30,2,6
47391,3,5,17,19,23,2,8
47392,6,8,18,26,34,3,7
47393,5,18,29,31,32,7,8
47394,5,14,24,28,30,3,10
47395,1,8,11,21,22,2,9
47396,1,19,27,31,32,4,5
47397,6,11,18,19,22,6,12
47398,1,12,26,29,34,1,8
47399,6,14,19,25,28,8,10
47400,5,12,26,33,34,2,4
47401,2,19,24,26,28,5,7
47402,5,8,12,16,21,2,5
47403,3,21,24,26,30,1,2
47404,4,7,11,21,29,5,7
47405,2,7,14,18,28,6,11
47406,2,11,20,30,33,8,9
47407,3,16,20,24,29,1,4
47408,1,3,11,17,31,4,5
47409,6,14,22,25,32,1,7
47410,3,5,22,28,34,7,9
47411,15,21,23,26,30,6,8
47412,4,6,14,19,24,4,6
47413,5,11,14,30,32,1,2
47414,15,17,29,30,35,3,7
47415,8,9,18,31,34,4,7
47416,2,8,10,13,20,1,2
47417,5,7,25,30,35,3,4
47418,2,10,13,22,35,6,12
47419,5,14,15,26,35,7,9
47420,1,3,8,9,16,3,9
47421,2,13,22,23,31,6,10
47422,10,12,17,24,29,3,7
47423,3,12,14,15,33,3,7
47424,18,23,24,27,31,2,3
47425,7,20,21,24,28,2,6
47426,4,6,10,25,34,4,5
47427,23,24,26,27,32,7,9
47428,6,7,9,10,13,9,12
47429,5,11,21,22,33,9,10
47430,7,10,17,21,29,6,9
47431,8,10,21,22,30,2,10
47432,3,10,18,20,21,2,10
47433,20,24,27,28,31,3,8
47434,5,8,9,11,31,10,11
47435,2,9,10,23,34,3,11
47436,13,16,20,29,35,4,8
47437,12,14,20,23,30,1,5
47438,7,8,11,20,24,8,12
47439,1,7,16,27,32,5,10
47440,6,11,13,16,31,6,9
47441,4,11,24,28,33,2,7
47442,3,9,16,17,20,2,3
47443,6,8,15,16,21,3,12
47444,3,15,20,30,33,7,9
47445,1,3,4,21,22,1,11
47446,7,12,21,22,34,7,10
47447,18,24,27,28,34,4,12
47448,5,9,13,15,17,8,10
47449,8,11,16,33,34,1,9
47450,3,6,24,28,33,1,5
47451,6,10,18,31,34,4,8
47452,10,11,23,25,35,7,9
47453,1,4,17,20,22,8,10
47454,2,4,9,16,26,3,12
47455,8,11,12,17,28,3,9
47456,17,29,32,33,35,1,5
47457,1,7,11,29,31,1,11
47458,10,28,31,33,34,1,7
47459,1,9,24,26,28,2,11
47460,3,13,29,30,31,1,6
47461,4,10,13,21,22,6,11
47462,3,23,24,26,27,7,8
47463,6,11,18,22,27,2,10
47464,8,12,15,29,31,2,8
47465,3,14,19,22,33,2,8
47466,5,7,9,22,29,1,8
47467,5,10,12,14,26,3,5
47468,9,10,20,28,30,3,6
47469,8,11,14,15,34,2,12
47470,4,5,20,28,29,3,11
47471,7,19,22,25,26,9,10
47472,3,7,11,14,18,4,6
47473,5,11,14,28,32,2,3
47474,2,15,25,28,32,6,7
47475,4,5,11,28,32,4,5
47476,7,15,18,23,32,3,12
47477,2,9,15,23,24,9,11
47478,14,19,20,33,34,2,7
47479,1,2,10,15,31,5,9
47480,3,4,11,18,34,1,5
47481,4,7,10,13,20,9,12
47482,12,17,22,27,32,4,11
47483,3,10,18,26,33,7,8
47484,2,3,4,14,16,4,12
47485,9,16,20,23,26,3,11
47486,3,7,12,25,33,1,3
47487,7,9,14,23,28,3,10
47488,3,17,28,34,35,2,9
47489,1,11,22,30,31,7,11
47490,6,24,27,29,32,9,10
47491,8,14,17,20,29,5,9
47492,7,8,10,23,32,3,10
47493,5,17,27,28,33,2,5
47494,2,6,8,11,22,5,9
47495,1,8,22,31,34,11,12
47496,18,21,29,31,34,3,8
47497,3,8,9,21,22,2,8
47498,8,9,17,32,33,4,11
47499,3,6,19,24,30,3,8
47500,15,16,29,31,33,4,5
47501,7,8,15,30,32,5,7
47502,13,26,29,31,33,7,10
47503,3,4,10,28,33,6,9
47504,19,21,29,30,35,1,4
47505,7,15,20,24,32,5,7
47506,1,4,15,24,29,8,11
47507,3,6,21,27,30,3,9
47508,3,22,23,26,28,2,7
47509,9,15,20,29,32,1,8
47510,1,11,12,28,30,5,6
47511,6,22,23,28,35,1,12
47512,5,6,18,20,31,2,6
47513,5,12,17,23,28,7,10
47514,3,6,15,22,26,5,10
47515,17,18,22,34,35,2,6
47516,2,9,14,33,35,2,11
47517,6,14,16,21,35,6,11
47518,3,27,32,34,35,1,5
47519,1,12,17,20,27,1,6
47520,2,11,23,29,32,4,5
47521,5,16,20,28,30,5,11
47522,3,12,16,24,33,3,8
47523,1,2,16,19,20,9,11
47524,6,12,18,20,21,8,9
47525,2,13,23,28,29,2,6
47526,2,5,7,8,18,2,12
47527,5,8,13,14,31,6,11
47528,4,11,13,23,34,6,11
47529,2,10,12,18,30,6,8
47530,2,7,17,32,33,2,3
47531,10,12,16,27,30,3,6
47532,1,2,17,18,26,7,12
47533,3,11,14,16,29,1,4
47534,18,19,21,33,35,4,12
47535,4,14,17,20,35,9,11
47536,12,14,18,26,33,2,11
47537,7,19,30,31,32,4,11
47538,1,8,11,17,32,3,6
47539,8,11,20,22,27,4,7
47540,10,13,22,27,32,4,5
47541,1,3,6,12,35,5,11
47542,11,20,23,27,32,6,11
47543,16,17,20,22,29,7,8
47544,4,12,18,19,25,4,7
47545,8,11,24,31,34,6,8
47546,9,18,20,27,33,4,12
47547,12,13,19,27,28,7,11
47548,2,7,16,19,33,7,9
47549,5,7,18,23,28,1,3
47550,10,24,27,34,35,3,7
47551,15,17,18,19,35,4,9
47552,6,24,26,31,34,1,12
47553,16,23,24,31,33,8,9
47554,6,9,13,21,24,2,9
47555,5,11,21,24,30,11,12
47556,2,13,20,24,28,3,5
47557,5,9,11,13,21,3,10
47558,2,6,24,29,35,4,10
47559,1,15,29,31,33,4,8
47560,8,9,24,27,33,5,9
47561,1,2,14,22,26,3,5
47562,12,13,19,25,31,1,8
47563,6,14,19,20,25,9,10
47564,1,7,16,23,28,4,12
47565,4,5,8,11,12,6,7
47566,12,19,24,26,32,1,8
47567,15,16,21,24,33,2,5
47568,1,8,11,28,31,5,12
47569,7,13,25,28,33,4,6
47570,3,11,17,24,26,8,9
47571,4,9,16,20,26,3,9
47572,2,5,10,23,30,11,12
47573,1,11,13,23,31,8,9
47574,3,13,16,19,30,3,7
47575,3,13,22,25,35,9,10
47576,1,13,14,24,30,9,10
47577,3,6,10,14,35,2,7
47578,10,19,21,27,35,1,8
47579,10,14,21,23,28,5,11
47580,2,10,13,18,34,1,4
47581,2,3,5,23,32,1,4
47582,8,9,24,27,35,3,6
47583,19,23,26,31,35,3,8
47584,4,5,10,23,29,8,11
47585,3,7,10,13,33,11,12
47586,3,11,15,26,32,3,6
47587,5,7,15,27,35,7,9
47588,14,16,28,30,35,10,11
47589,2,20,23,30,33,4,11
47590,5,8,18,24,33,9,10
47591,6,7,25,26,33,1,12
47592,3,15,29,30,31,5,9
47593,11,14,18,23,34,4,6
47594,6,9,24,29,31,2,4
47595,7,9,11,19,31,7,11
47596,3,9,13,22,34,4,10
47597,2,11,12,20,29,2,3
47598,15,17,18,28,29,7,10
47599,6,13,14,23,33,2,7
47600,16,22,23,27,34,1,5
47601,2,10,14,24,35,8,11
47602,1,11,12,24,29,5,6
47603,3,4,8,22,23,4,7
47604,12,23,28,29,31,4,6
47605,7,9,12,26,33,1,3
47606,7,12,16,23,29,7,9
47607,5,6,14,24,29,3,6
47608,6,14,15,25,28,6,12
47609,1,11,14,17,26,7,12
47610,2,15,23,24,25,10,11
47611,2,7,14,31,35,5,10
47612,8,11,13,22,27,2,11
47613,2,10,11,21,23,3,4
47614,5,7,15,24,33,8,10
47615,3,6,7,12,35,2,3
47616,12,14,20,27,31,1,2
47617,1,7,8,11,30,3,8
47618,5,13,24,29,32,4,10
47619,6,18,20,30,31,1,7
47620,5,11,17,18,35,1,12
47621,5,17,19,21,22,2,12
47622,4,11,14,23,28,7,11
47623,4,19,20,25,35,2,6
47624,7,13,19,23,24,2,5
47625,6,14,16,22,26,3,4
47626,7,19,20,22,32,1,9
47627,3,12,20,32,34,4,5
47628,1,3,18,29,35,1,5
47629,3,4,9,17,22,2,12
47630,7,21,26,29,30,7,9
47631,5,6,12,20,29,5,9
47632,6,8,14,18,20,11,12
47633,3,7,10,23,26,7,10
47634,7,14,15,33,34,6,9
47635,2,13,19,30,34,6,7
47636,6,20,23,24,29,1,9
47637,3,5,6,33,34,9,11
47638,5,7,18,20,24,5,7
47639,6,20,25,31,35,5,11
47640,1,2,18,22,28,4,6
47641,9,22,30,33,35,1,2
47642,3,10,20,30,33,6,7
47643,7,20,30,31,35,3,11
47644,1,6,20,21,22,3,12
47645,3,9,16,27,29,7,10
47646,1,16,25,33,35,4,7
47647,4,5,26,27,29,2,6
47648,2,8,14,19,22,6,7
47649,12,19,20,27,35,7,10
47650,3,20,26,28,32,3,4
47651,2,7,11,22,27,9,10
47652,2,19,22,23,26,2,8
47653,6,17,23,25,35,1,8
47654,4,5,16,32,35,4,10
47655,6,8,12,16,30,2,11
47656,3,5,9,16,26,2,12
47657,3,7,23,31,34,4,12
47658,2,13,15,19,35,1,7
47659,12,17,20,22,26,6,11
47660,9,11,12,32,34,2,10
47661,6,7,9,20,34,9,11
47662,1,4,11,13,22,3,9
47663,2,4,12,15,22,6,10
47664,1,6,7,22,25,3,8
47665,13,15,20,28,32,5,6
47666,6,15,20,21,32,3,4
47667,10,11,22,27,34,1,6
47668,7,9,10,25,34,4,11
47669,3,12,16,23,27,4,5
47670,8,9,12,25,32,2,12
47671,6,11,14,17,29,6,9
47672,1,10,11,12,33,2,11
47673,6,9,13,17,22,5,12
47674,10,20,27,32,34,7,12
47675,4,12,26,29,30,8,9
47676,7,9,16,17,31,7,9
47677,3,10,11,12,19,8,11
47678,5,8,13,24,27,2,3
47679,4,16,23,33,35,2,11
47680,11,12,16,24,26,1,7
47681,11,13,16,25,34,2,7
47682,13,19,24,32,33,8,10
47683,8,25,28,32,34,4,8
47684,1,16,17,24,28,9,11
47685,4,7,9,20,30,2,11
47686,6,18,19,30,33,3,10
47687,1,14,19,22,24,1,11
47688,5,10,11,21,23,5,12
47689,1,2,17,24,29,9,11
47690,12,13,23,25,34,4,11
47691,1,2,18,23,31,4,5
47692,3,4,26,29,35,1,8
47693,6,12,18,27,28,6,7
47694,5,8,16,23,35,7,12
47695,11,14,15,16,31,11,12
47696,5,14,17,32,33,5,8
47697,5,18,23,32,34,3,7
47698,4,8,9,31,33,1,10
47699,13,19,23,25,26,7,10
47700,1,7,12,14,16,2,10
47701,11,18,26,28,30,8,12
47702,2,20,21,26,35,8,12
47703,5,8,17,25,26,3,7
47704,3,6,14,16,21,4,7
47705,1,10,16,22,26,4,8
47706,7,10,18,23,26,5,11
47707,3,5,12,26,28,10,12
47708,2,3,4,7,13,2,7
47709,5,6,15,24,32,5,9
47710,7,11,14,15,24,9,11
47711,5,11,27,28,32,1,6
47712,2,8,9,11,26,4,7
47713,1,13,16,25,32,6,8
47714,11,20,24,28,33,9,10
47715,3,10,17,18,28,3,7
47716,2,16,22,25,30,6,12
47717,4,8,21,22,31,5,8
47718,1,8,11,17,33,6,10
47719,2,4,15,21,27,9,12
47720,7,12,17,32,34,5,10
47721,3,18,20,25,29,5,9
47722,2,9,18,24,35,1,12
47723,2,10,14,15,34,2,12
47724,3,4,13,33,35,3,7
47725,1,3,18,20,34,5,12
47726,2,6,25,26,32,7,12
47727,1,9,10,16,19,9,12
47728,6,9,12,14,15,1,5
47729,10,14,16,26,35,2,5
47730,10,11,18,24,26,5,8
47731,1,3,9,11,15,6,7
47732,12,23,26,30,34,11,12
47733,1,19,21,23,27,6,12
47734,1,3,8,23,34,1,3
47735,7,14,28,29,34,8,10
47736,4,6,11,12,30,4,11
47737,1,10,12,16,25,9,12
47738,2,7,23,27,30,2,8
47739,11,13,22,26,30,6,11
47740,6,9,20,25,27,5,8
47741,2,9,13,27,32,6,10
47742,2,3,10,27,32,7,8
47743,5,15,21,26,30,2,4
47744,6,19,25,30,34,1,7
47745,5,7,19,27,35,4,11
47746,20,23,29,30,34,10,12
47747,5,7,10,17,27,4,5
47748,2,15,27,31,33,5,6
47749,1,20,25,27,32,3,9
47750,2,17,29,32,35,1,6
47751,2,9,18,29,31,7,8
47752,4,11,13,14,32,8,11
47753,3,6,9,16,25,5,7
47754,6,9,21,28,33,7,8
47755,1,6,9,10,22,10,12
47756,6,8,11,23,27,5,8
47757,8,12,13,21,28,5,8
47758,9,22,23,24,33,2,6
47759,4,11,23,25,34,2,6
47760,1,21,22,25,29,7,9
47761,3,5,21,29,32,7,9
47762,3,4,11,24,29,3,11
47763,4,7,9,26,32,8,12
47764,8,16,26,28,35,3,6
47765,4,5,24,33,35,4,5
47766,13,16,17,18,32,7,9
47767,10,12,28,32,35,8,10
47768,4,8,17,25,33,4,7
47769,11,25,26,32,33,7,12
47770,1,6,14,21,33,6,12
47771,2,15,23,24,31,5,6
47772,9,11,26,33,34,2,6
47773,19,20,29,31,34,5,7
47774,12,17,20,22,30,6,11
47775,12,15,18,23,28,2,6
47776,2,4,15,32,35,4,12
47777,2,12,13,24,27,6,7
47778,2,9,27,29,32,4,12
47779,5,18,22,23,35,7,12
47780,5,7,8,16,29,8,9
47781,2,4,15,31,35,3,6
47782,6,9,20,25,30,3,11
47783,3,14,16,28,34,2,11
47784,8,11,14,20,22,4,6
47785,2,19,24,27,29,8,11
47786,4,5,6,8,14,5,7
47787,14,18,24,29,34,9,10
47788,8,14,19,20,21,7,11
47789,3,9,21,24,25,9,11
47790,3,7,13,17,34,2,12
47791,4,17,22,32,35,6,7
47792,16,18,24,28,30,3,10
47793,1,17,19,25,32,2,9
47794,17,21,24,26,33,5,12
47795,4,9,14,16,30,7,8
47796,2,8,15,16,20,2,4
47797,1,3,18,26,32,7,9
47798,5,11,19,22,23,1,7
47799,1,8,13,21,35,5,9
47800,7,10,13,19,32,9,10
47801,8,12,19,23,31,5,12
47802,1,2,11,21,31,6,8
47803,17,26,29,30,32,4,5
47804,2,17,18,19,28,7,9
47805,5,13,20,29,34,4,12
47806,3,26,28,30,35,5,10
47807,10,15,21,24,27,7,9
47808,9,27,28,29,30,6,8
47809,3,4,8,23,27,2,3
47810,5,7,8,11,23,5,7
47811,14,20,24,25,33,3,9
47812,16,21,22,25,28,2,9
47813,3,12,17,21,31,4,7
47814,7,18,22,25,30,1,6
47815,4,8,11,22,35,1,10
47816,3,14,18,25,27,2,3
47817,1,3,6,19,22,1,10
47818,2,7,20,21,26,9,12
47819,4,7,13,24,29,7,12
47820,11,14,27,31,33,9,12
47821,7,11,17,29,35,4,12
47822,7,21,23,31,35,6,7
47823,9,15,16,32,35,7,11
47824,13,18,29,34,35,2,12
47825,12,15,21,29,32,2,4
47826,3,6,10,31,34,3,6
47827,5,8,15,16,30,5,8
47828,2,9,14,22,28,4,8
47829,3,8,15,28,33,7,10
47830,1,2,7,14,30,4,10
47831,2,15,16,27,32,2,11
47832,2,20,25,30,35,4,9
47833,2,5,12,27,34,3,9
47834,5,9,22,25,35,1,4
47835,1,7,16,18,22,1,11
47836,3,4,13,23,24,8,11
47837,5,13,19,25,34,5,12
47838,1,11,15,25,30,2,9
47839,2,15,24,29,32,7,10
47840,1,8,15,25,27,3,6
47841,2,4,14,29,31,9,10
47842,1,5,26,29,31,4,5
47843,8,12,19,21,33,1,9
47844,3,4,14,19,32,4,10
47845,4,10,13,22,31,7,10
47846,1,2,12,18,28,4,5
47847,6,8,11,16,17,2,6
47848,5,8,11,13,35,1,10
47849,10,16,18,24,35,3,8
47850,2,13,15,20,22,6,8
47851,5,8,27,30,34,5,6
47852,2,3,13,25,35,5,8
47853,13,22,29,31,35,1,3
47854,16,19,20,23,28,1,10
47855,21,22,23,31,34,1,6
47856,2,20,27,29,30,2,9
47857,13,17,26,32,34,5,8
47858,3,8,11,15,33,1,7
47859,3,6,13,28,33,3,4
47860,2,6,11,19,31,1,5
47861,2,21,25,28,33,8,9
47862,3,16,23,27,31,3,6
47863,6,14,20,24,26,1,5
47864,3,11,13,14,35,1,2
47865,3,15,24,26,34,3,8
47866,2,5,22,23,29,6,12
47867,2,4,8,17,25,1,12
47868,1,3,5,12,17,8,10
47869,1,15,28,30,33,2,10
47870,1,8,9,22,33,5,11
47871,1,2,26,29,35,1,10
47872,2,5,12,21,27,3,9
47873,4,6,7,10,24,5,9
47874,5,6,23,26,29,2,9
47875,3,19,23,27,28,4,5
47876,3,14,15,17,33,2,12
47877,5,8,12,19,30,1,11
47878,1,9,12,16,32,6,12
47879,7,16,17,28,30,7,11
47880,3,6,7,15,25,8,12
47881,4,7,27,32,34,4,11
47882,2,10,18,29,33,1,2
47883,2,5,18,34,35,9,12
47884,9,13,26,28,30,2,4
47885,1,8,12,19,22,4,7
47886,1,3,15,17,30,1,8
47887,6,10,11,21,23,8,11
47888,2,3,16,22,29,1,9
47889,1,19,20,22,32,8,9
47890,2,12,16,23,27,7,12
47891,9,10,14,20,29,6,9
47892,5,9,11,13,35,1,10
47893,1,15,16,18,29,3,12
47894,6,8,14,16,35,1,9
47895,3,4,6,28,34,4,9
47896,21,27,31,32,35,2,3
47897,3,18,23,26,33,2,4
47898,10,14,19,22,24,6,12
47899,13,15,18,20,35,1,8
47900,5,7,20,28,33,1,4
47901,3,9,13,17,29,6,11
47902,1,10,17,29,30,4,10
47903,8,15,19,30,33,11,12
47904,7,9,10,19,34,4,10
47905,15,17,19,29,32,7,8
47906,5,23,25,27,30,6,7
47907,2,5,10,23,34,1,6
47908,1,3,8,12,28,10,12
47909,14,25,28,30,34,2,9
47910,1,2,13,22,30,7,11
47911,6,14,17,30,31,4,12
47912,8,14,28,29,33,3,6
47913,12,20,28,31,34,1,4
47914,8,11,17,30,31,2,3
47915,6,9,15,33,35,10,12
47916,2,3,7,9,34,3,4
47917,3,9,18,20,33,4,8
47918,3,4,18,21,28,4,8
47919,2,6,10,16,20,5,8
47920,1,14,19,24,33,7,11
47921,15,24,25,26,34,8,11
47922,6,8,14,17,26,4,11
47923,4,8,15,23,28,1,3
47924,6,9,13,24,25,7,9
47925,4,10,19,25,35,4,6
47926,12,14,17,18,21,4,10
47927,18,20,25,31,32,1,2
47928,4,6,14,20,23,3,11
47929,4,7,12,24,27,5,9
47930,3,5,11,13,23,1,2
47931,5,6,19,22,27,2,3
47932,4,10,13,14,31,7,12
47933,5,16,18,22,30,3,7
47934,4,25,28,29,31,8,10
47935,4,8,12,28,29,2,5
47936,7,10,17,24,35,5,9
47937,6,15,22,23,30,10,12
47938,14,23,25,29,35,9,12
47939,16,17,20,21,26,5,6
47940,3,7,9,16,17,4,11
47941,12,28,29,30,35,7,8
47942,7,15,22,25,31,7,8
47943,5,11,28,29,31,1,9
47944,4,7,13,20,30,5,8
47945,1,10,18,26,35,3,4
47946,2,3,5,23,28,3,4
47947,13,15,21,24,34,1,4
47948,14,23,24,28,29,2,4
47949,22,24,28,31,33,1,5
47950,25,30,31,33,35,4,9
47951,4,9,10,25,34,1,10
47952,13,16,23,24,31,9,11
47953,2,3,16,22,27,9,10
47954,2,8,12,32,33,2,9
47955,16,18,24,29,30,5,8
47956,1,21,24,28,31,4,9
47957,11,12,16,23,31,2,6
47958,6,12,15,32,33,5,6
47959,2,6,7,13,14,7,11
47960,4,6,11,12,22,3,12
47961,5,9,13,25,30,5,10
47962,9,14,27,32,33,10,11
47963,10,14,22,31,33,8,9
47964,1,6,11,16,26,9,12
47965,1,3,4,13,35,6,9
47966,3,5,28,29,34,4,10
47967,1,2,7,20,27,2,6
47968,1,4,8,26,32,2,3
47969,26,29,30,32,33,11,12
47970,12,18,19,26,29,1,2
47971,1,9,15,22,33,5,12
47972,4,6,16,31,33,6,7
47973,7,26,27,28,32,6,12
47974,3,13,21,28,33,3,12
47975,3,10,11,16,24,7,10
47976,4,9,12,15,25,4,11
47977,5,6,12,16,25,3,9
47978,3,6,14,17,35,6,9
47979,4,6,7,15,35,1,10
