序号,红1,红2,红3,红4,红5,蓝1,蓝2
37430,2,13,16,28,34,4,11
37431,10,11,13,24,31,6,10
37432,3,8,18,28,33,4,7
37433,1,15,18,25,32,2,8
37434,4,5,17,28,33,1,8
37435,2,3,6,28,30,4,8
37436,1,9,17,25,27,3,12
37437,2,8,19,26,28,3,9
37438,3,13,18,25,30,2,5
37439,4,11,19,29,31,3,9
37440,5,18,28,30,31,7,10
37441,15,18,19,29,35,1,9
37442,5,10,19,32,35,2,9
37443,2,10,25,29,30,1,9
37444,5,7,8,26,35,2,12
37445,10,13,23,28,31,3,9
37446,1,7,8,21,32,5,12
37447,1,13,20,21,35,6,8
37448,7,25,26,32,33,5,8
37449,2,16,21,31,33,2,4
37450,9,12,24,33,35,1,8
37451,6,8,15,18,21,5,6
37452,2,9,12,26,31,8,10
37453,11,13,18,24,25,3,8
37454,1,5,20,21,34,2,11
37455,6,11,20,24,30,2,10
37456,6,10,15,27,32,7,10
37457,8,13,18,25,26,1,6
37458,9,12,29,30,32,9,11
37459,2,7,26,27,33,4,6
37460,1,7,19,23,25,5,8
37461,9,10,12,25,35,5,8
37462,6,12,21,27,33,1,12
37463,5,12,27,28,32,7,8
37464,5,19,21,23,33,6,7
37465,2,3,13,32,35,7,10
37466,1,20,22,25,35,8,12
37467,14,19,20,33,35,5,12
37468,2,9,13,20,21,5,12
37469,2,17,22,23,31,6,11
37470,15,16,17,24,32,2,11
37471,6,9,12,22,28,2,9
37472,3,5,9,26,35,6,10
37473,6,10,17,21,34,4,11
37474,5,17,21,30,35,5,12
37475,4,5,18,28,30,3,6
37476,5,14,15,16,27,10,11
37477,8,11,18,22,34,4,8
37478,1,6,26,32,35,3,7
37479,1,17,20,26,33,2,11
37480,2,9,16,30,32,2,4
37481,7,11,15,16,35,11,12
37482,4,5,14,23,34,11,12
37483,2,15,20,31,33,1,10
37484,3,6,17,27,32,4,8
37485,13,16,18,26,29,1,11
37486,16,23,29,30,31,4,10
37487,4,9,29,30,33,3,4
37488,7,9,23,24,33,2,9
37489,2,10,17,24,28,5,11
37490,2,3,20,29,30,5,9
37491,5,16,20,28,32,3,7
37492,3,13,19,21,33,1,9
37493,2,14,15,32,33,2,8
37494,1,9,15,20,26,6,9
37495,4,9,12,27,33,3,11
37496,4,15,24,26,33,7,8
37497,7,17,19,25,26,3,8
37498,4,7,10,25,35,6,11
37499,5,11,16,30,35,2,9
37500,3,13,23,31,33,2,7
37501,8,13,15,28,30,4,8
37502,5,21,23,27,35,1,9
37503,1,7,22,28,31,6,10
37504,5,14,27,28,32,4,7
37505,5,17,22,26,34,6,9
37506,2,5,17,29,35,4,6
37507,4,8,12,23,35,1,12
37508,6,11,19,26,33,6,11
37509,2,7,13,16,29,8,12
37510,2,9,28,29,35,7,9
37511,3,12,15,34,35,2,10
37512,16,18,20,22,32,5,7
37513,5,22,26,33,35,1,11
37514,5,11,28,29,32,3,10
37515,8,9,18,20,26,4,7
37516,5,6,18,20,24,5,7
37517,5,16,23,25,33,2,12
37518,12,23,26,29,32,3,7
37519,1,6,20,30,31,5,6
37520,1,20,21,22,34,2,8
37521,1,17,20,27,34,2,10
37522,3,14,17,30,32,5,11
37523,2,7,19,26,28,1,6
37524,2,15,18,23,26,1,11
37525,3,8,17,27,32,8,9
37526,7,9,11,27,32,2,9
37527,2,18,20,22,28,2,7
37528,3,5,15,27,32,1,7
37529,5,12,18,28,35,2,10
37530,6,11,26,30,33,2,8
37531,1,12,16,18,31,3,4
37532,8,13,19,26,35,10,12
37533,7,9,10,25,29,9,11
37534,2,7,15,20,31,6,10
37535,9,11,18,30,34,2,12
37536,2,17,24,27,33,8,12
37537,5,7,24,26,34,8,10
37538,2,7,24,26,31,1,10
37539,7,8,17,23,35,4,9
37540,7,9,14,15,33,4,10
37541,1,18,26,27,33,7,11
37542,2,19,22,31,33,8,11
37543,3,10,22,30,33,3,10
37544,1,12,23,30,31,7,10
37545,1,12,20,22,27,6,9
37546,3,21,25,29,33,7,10
37547,1,8,12,17,28,5,9
37548,1,10,19,22,27,4,10
37549,4,8,20,27,28,10,11
37550,1,10,17,20,26,7,9
37551,3,8,12,27,32,9,10
37552,5,12,14,31,34,2,9
37553,4,12,17,22,25,2,8
37554,1,17,23,28,32,8,12
37555,1,7,19,29,34,4,6
37556,2,12,21,31,33,3,9
37557,5,14,17,25,27,1,8
37558,2,9,15,26,28,3,9
37559,2,12,16,20,31,2,8
37560,3,12,25,29,34,7,11
37561,8,9,11,19,31,7,9
37562,5,6,15,25,31,4,10
37563,15,22,27,29,33,9,12
37564,13,14,22,27,30,3,9
37565,3,6,19,21,30,1,8
37566,1,10,27,31,34,5,9
37567,6,7,19,28,35,8,10
37568,10,18,19,32,33,2,12
37569,5,21,23,25,34,7,8
37570,6,19,21,28,30,4,9
37571,11,13,18,25,28,3,9
37572,9,12,15,17,33,1,9
37573,7,11,13,23,24,2,8
37574,8,20,22,24,30,5,11
37575,5,6,8,18,26,4,7
37576,3,4,20,30,35,1,10
37577,3,12,17,25,35,3,12
37578,9,11,12,22,25,4,9
37579,6,22,23,26,28,7,10
37580,4,13,16,25,32,7,12
37581,6,14,16,29,35,2,11
37582,8,11,20,24,29,3,8
37583,3,12,16,17,32,9,11
37584,8,11,18,24,30,3,11
37585,8,12,13,25,31,1,2
37586,5,19,22,27,34,9,10
37587,2,21,22,26,33,4,11
37588,2,10,12,19,34,2,8
37589,5,6,12,15,17,4,7
37590,10,14,23,31,33,5,11
37591,1,8,21,31,33,5,11
37592,4,9,28,29,30,5,7
37593,14,16,22,32,33,1,11
37594,4,10,19,31,33,6,9
37595,4,7,15,28,33,1,7
37596,7,14,16,32,33,1,7
37597,14,18,21,27,31,1,8
37598,4,6,10,24,29,8,10
37599,8,9,17,26,35,3,12
37600,1,6,25,28,31,1,10
37601,1,7,19,22,28,5,10
37602,1,9,12,21,29,5,6
37603,6,19,21,31,32,8,10
37604,6,11,13,24,33,5,11
37605,12,14,26,28,29,8,12
37606,10,11,22,23,24,5,11
37607,8,18,21,24,32,3,9
37608,4,11,22,25,34,4,11
37609,1,8,24,27,29,5,7
37610,5,19,22,24,34,9,12
37611,2,4,19,20,32,3,4
37612,2,7,13,27,29,8,12
37613,4,11,23,31,32,2,11
37614,2,6,11,20,24,1,9
37615,2,13,17,19,32,1,11
37616,1,18,19,20,22,2,11
37617,12,14,20,33,34,3,11
37618,2,13,18,26,28,5,9
37619,7,10,14,20,33,3,6
37620,3,14,21,22,35,4,5
37621,5,9,11,29,32,1,8
37622,3,6,16,29,30,6,7
37623,1,2,15,25,28,5,11
37624,2,10,24,30,31,7,11
37625,3,20,23,27,32,1,10
37626,1,10,11,28,33,5,12
37627,1,9,13,29,35,2,9
37628,6,12,13,17,21,8,11
37629,8,13,28,29,30,5,6
37630,3,8,19,22,31,3,12
37631,1,5,17,26,33,1,10
37632,6,10,21,22,23,1,5
37633,4,17,23,25,26,1,10
37634,4,10,19,33,34,4,8
37635,2,11,15,19,34,5,9
37636,10,13,18,24,30,4,8
37637,4,22,23,26,32,2,11
37638,3,7,16,24,35,2,9
37639,7,9,18,30,34,6,8
37640,4,19,20,31,33,4,8
37641,9,16,19,23,34,8,10
37642,3,4,29,31,35,1,9
37643,9,11,19,27,29,2,11
37644,10,16,20,27,34,1,11
37645,7,11,12,15,31,7,11
37646,3,9,12,22,29,6,7
37647,1,15,19,29,35,6,7
37648,2,8,13,22,32,2,11
37649,2,8,21,28,33,2,9
37650,4,12,24,31,35,5,10
37651,2,10,20,23,34,6,10
37652,7,8,19,20,30,8,10
37653,14,20,21,26,28,2,4
37654,11,12,20,22,32,2,12
37655,9,14,17,20,27,1,11
37656,1,9,12,22,26,5,7
37657,6,12,15,29,35,1,9
37658,5,7,20,31,32,3,10
37659,8,17,19,27,33,1,6
37660,1,10,22,25,34,1,10
37661,3,18,19,23,33,2,7
37662,3,4,10,15,28,3,6
37663,6,12,14,17,28,4,12
37664,3,11,21,24,25,2,6
37665,3,9,14,22,29,3,8
37666,1,4,9,24,28,5,12
37667,5,9,12,32,35,4,7
37668,4,5,10,20,30,2,8
37669,2,18,19,27,30,1,6
37670,10,12,21,23,30,3,6
37671,5,7,27,28,33,8,10
37672,7,12,21,31,32,2,7
37673,8,9,11,19,23,1,11
37674,7,23,27,30,33,3,10
37675,9,11,14,30,31,3,4
37676,3,14,17,29,30,7,10
37677,1,15,26,31,32,5,10
37678,2,9,17,28,29,5,12
37679,1,11,22,27,32,2,7
37680,4,7,12,18,35,6,12
37681,4,20,24,32,33,5,8
37682,6,16,22,30,35,2,6
37683,2,19,24,30,35,5,12
37684,3,10,15,25,33,5,6
37685,4,16,17,22,28,8,10
37686,5,11,15,16,34,5,10
37687,3,6,17,25,29,1,11
37688,5,8,10,19,31,7,10
37689,8,9,13,19,29,1,11
37690,4,18,25,29,32,3,12
37691,14,16,21,23,33,4,7
37692,2,4,15,24,32,3,11
37693,5,12,18,33,34,4,10
37694,10,13,14,31,32,4,5
37695,5,7,16,22,23,2,5
37696,7,8,14,29,33,2,9
37697,1,17,19,30,31,3,10
37698,3,7,25,26,29,1,11
37699,5,8,11,19,33,3,11
37700,6,9,23,24,31,1,12
37701,9,11,16,30,34,2,3
37702,15,17,23,25,35,1,11
37703,6,11,15,27,35,4,10
37704,1,22,25,26,33,2,10
37705,1,11,28,29,30,7,8
37706,9,11,21,29,32,2,8
37707,4,9,23,26,34,7,9
37708,2,15,17,19,22,1,2
37709,2,11,23,29,35,5,9
37710,4,9,18,24,31,1,6
37711,4,6,7,27,33,3,4
37712,2,22,25,29,35,7,9
37713,4,5,8,15,24,3,10
37714,1,16,20,28,33,2,11
37715,2,12,19,29,32,2,9
37716,7,9,14,24,34,4,9
37717,5,9,21,26,28,3,4
37718,4,6,17,23,30,1,9
37719,11,14,18,21,33,9,12
37720,3,7,18,23,35,3,11
37721,6,21,22,27,33,3,10
37722,1,5,27,29,32,2,9
37723,3,15,20,24,35,4,9
37724,5,10,23,27,35,6,9
37725,6,14,21,32,35,10,11
37726,12,17,18,21,31,9,11
37727,3,16,26,27,34,1,8
37728,9,13,15,22,25,4,7
37729,4,9,21,22,27,1,4
37730,7,21,23,25,31,5,11
37731,3,11,15,28,32,8,9
37732,6,11,15,20,33,4,12
37733,9,17,18,23,25,4,10
37734,3,5,19,22,34,4,6
37735,4,6,19,20,32,9,10
37736,2,22,24,27,35,2,6
37737,6,10,11,12,34,4,5
37738,6,9,13,31,34,6,7
37739,4,6,13,17,33,6,9
37740,12,13,15,29,32,5,7
37741,3,6,22,26,33,1,9
37742,3,15,17,19,22,8,10
37743,3,6,22,27,32,5,8
37744,2,10,11,13,16,4,5
37745,15,16,23,25,26,1,10
37746,1,2,10,30,31,6,10
37747,9,11,14,27,30,5,6
37748,4,5,15,16,34,3,12
37749,3,10,13,24,31,6,9
37750,6,15,21,25,26,1,12
37751,1,6,19,29,34,3,11
37752,9,12,16,24,34,2,11
37753,13,17,18,24,29,7,10
37754,5,9,25,33,34,5,8
37755,3,16,19,27,35,3,4
37756,4,15,23,28,31,4,5
37757,5,9,14,17,24,7,8
37758,8,16,22,27,32,6,11
37759,10,13,23,24,29,6,10
37760,3,5,19,24,31,8,9
37761,8,11,15,26,35,1,11
37762,5,14,17,27,28,6,9
37763,8,18,21,22,35,1,8
37764,3,15,23,25,35,1,11
37765,3,13,25,33,34,6,9
37766,4,8,14,31,34,3,4
37767,5,14,22,30,31,2,5
37768,4,8,10,22,32,1,12
37769,7,13,25,27,28,6,9
37770,8,10,12,22,35,2,9
37771,9,10,19,26,35,9,12
37772,4,8,14,23,33,5,10
37773,2,4,25,28,32,5,12
37774,7,17,29,33,35,3,11
37775,2,21,23,34,35,1,11
37776,12,13,20,27,35,3,9
37777,3,9,10,20,26,6,9
37778,3,16,18,26,27,4,12
37779,10,21,27,28,32,1,8
37780,4,15,20,22,25,4,10
37781,5,10,15,25,30,1,9
37782,2,8,14,28,30,3,9
37783,9,15,19,30,35,2,10
37784,3,8,10,23,34,4,10
37785,2,10,22,27,31,1,6
37786,13,17,24,27,28,5,11
37787,1,20,24,25,29,5,11
37788,3,7,17,20,34,7,8
37789,1,9,16,26,35,4,9
37790,9,10,13,19,33,3,7
37791,5,7,14,21,33,1,9
37792,7,9,23,28,33,1,7
37793,4,6,12,32,34,4,10
37794,5,6,8,26,35,5,7
37795,1,9,14,30,32,2,10
37796,2,10,14,19,28,3,11
37797,1,13,15,18,30,2,8
37798,2,8,23,29,35,7,11
37799,2,8,21,30,35,2,12
37800,4,7,17,26,31,7,9
37801,4,6,16,28,29,2,11
37802,12,17,24,26,35,4,8
37803,8,14,18,33,34,1,9
37804,2,15,25,26,29,2,12
37805,2,8,9,21,24,3,7
37806,9,10,21,31,35,3,12
37807,3,11,19,21,33,6,9
37808,14,15,29,31,35,6,8
37809,9,17,18,26,34,9,11
37810,3,24,25,26,30,1,6
37811,2,6,18,21,35,1,12
37812,4,12,16,21,32,8,10
37813,5,12,16,32,35,3,5
37814,1,7,25,31,32,4,7
37815,1,20,21,22,27,2,7
37816,7,10,18,27,30,2,11
37817,2,8,15,29,31,10,12
37818,4,8,23,29,35,2,5
37819,2,8,14,21,23,5,10
37820,13,16,23,29,32,2,3
37821,3,8,22,31,33,6,11
37822,1,4,22,28,29,2,10
37823,3,13,23,25,28,1,8
37824,1,11,17,21,29,2,10
37825,10,11,13,24,30,2,7
37826,2,5,19,26,33,7,10
37827,7,13,21,23,35,5,11
37828,14,18,24,25,34,4,12
37829,2,7,18,21,24,1,9
37830,2,9,10,23,34,6,8
37831,3,9,22,24,32,4,11
37832,6,16,20,32,34,5,6
37833,4,6,15,22,24,6,9
37834,1,14,15,20,32,1,12
37835,1,8,24,26,31,3,12
37836,8,10,29,30,31,7,12
37837,3,15,21,27,31,1,10
37838,2,14,19,20,31,2,7
37839,4,7,10,24,32,3,12
37840,3,4,21,22,35,5,8
37841,5,17,23,32,33,3,8
37842,1,10,18,21,24,2,8
37843,7,15,17,26,30,3,9
37844,1,19,22,30,32,1,6
37845,13,16,21,22,29,8,10
37846,3,9,27,29,34,4,11
37847,1,7,12,17,35,9,12
37848,7,15,17,23,31,2,11
37849,3,14,23,29,34,5,6
37850,11,17,19,20,35,4,9
37851,9,12,21,27,35,6,8
37852,9,10,13,18,32,5,11
37853,2,15,23,25,31,2,11
37854,3,13,20,27,34,3,5
37855,4,8,13,16,35,5,11
37856,14,21,22,28,35,2,5
37857,1,7,15,28,30,1,12
37858,3,6,11,31,32,4,7
37859,11,15,17,22,31,7,9
37860,3,10,22,24,34,2,11
37861,3,16,25,30,35,2,5
37862,1,6,11,31,35,8,11
37863,2,3,15,18,33,1,10
37864,16,19,26,30,33,4,9
37865,9,10,17,19,32,7,11
37866,9,12,24,26,27,2,3
37867,11,14,18,22,28,5,7
37868,6,8,18,25,27,1,8
37869,14,16,24,30,33,3,8
37870,2,5,19,21,27,1,10
37871,2,3,23,27,32,2,11
37872,1,13,17,19,22,1,10
37873,2,9,13,25,35,2,10
37874,3,12,21,23,32,9,10
37875,10,20,21,25,32,5,7
37876,3,5,16,24,26,3,11
37877,2,11,23,30,34,6,9
37878,2,11,21,23,29,2,8
37879,4,16,25,27,35,1,9
37880,2,11,15,18,19,2,11
37881,1,9,10,20,31,7,8
37882,1,4,18,21,35,8,11
37883,2,13,25,29,31,2,5
37884,5,7,10,31,33,5,6
37885,4,16,25,26,33,2,6
37886,2,3,11,25,35,2,6
37887,3,19,26,29,30,1,4
37888,7,11,13,27,32,3,9
37889,11,12,20,22,30,1,4
37890,4,13,29,32,34,2,8
37891,1,6,19,27,31,8,9
37892,11,15,18,30,32,2,7
37893,1,9,20,26,29,5,10
37894,3,11,20,28,33,3,7
37895,1,13,22,26,34,6,11
37896,4,9,17,29,34,5,9
37897,8,19,26,27,35,1,6
37898,2,15,16,25,33,2,4
37899,2,5,21,29,34,5,10
37900,6,9,13,17,21,9,10
37901,2,9,16,30,33,2,11
37902,4,14,16,32,34,7,8
37903,1,15,16,17,35,5,11
37904,11,13,18,19,31,4,8
37905,3,5,6,22,32,7,12
37906,16,18,26,30,34,3,12
37907,7,8,16,23,26,2,12
37908,6,9,21,28,30,3,11
37909,1,5,18,30,35,3,6
37910,1,11,15,27,31,5,12
37911,6,9,23,26,29,8,10
37912,11,13,16,31,35,3,5
37913,10,11,13,17,18,2,8
37914,1,8,20,22,29,2,10
37915,1,5,20,29,31,2,4
37916,4,5,19,29,35,2,7
37917,1,8,19,27,29,5,10
37918,3,12,17,19,26,2,10
37919,3,10,24,27,31,6,7
37920,8,14,15,28,32,4,6
37921,3,8,10,28,30,6,7
37922,4,10,17,24,29,1,11
37923,3,17,22,24,29,6,11
37924,4,11,14,22,32,3,10
37925,2,8,14,30,32,3,12
37926,9,10,11,13,29,4,7
37927,2,6,14,21,30,5,8
37928,16,17,26,28,33,8,10
37929,3,11,15,22,33,3,7
37930,1,10,18,31,33,7,11
37931,5,10,17,19,35,2,11
37932,1,11,18,20,34,2,4
37933,5,9,26,28,35,1,5
37934,5,12,20,30,31,4,9
37935,3,11,19,20,25,3,9
37936,7,8,11,26,32,6,12
37937,4,6,10,21,31,9,11
37938,10,13,22,32,35,1,4
37939,7,14,17,21,34,5,11
37940,2,7,8,11,32,5,10
37941,1,13,20,22,33,5,9
37942,1,11,24,26,31,5,7
37943,9,12,20,28,35,7,12
37944,7,8,22,26,32,1,9
37945,2,6,25,26,27,7,8
37946,1,12,18,30,35,7,10
37947,3,8,15,24,33,8,9
37948,3,15,22,26,29,1,10
37949,9,11,20,26,32,3,10
37950,10,11,20,30,32,4,9
37951,2,7,9,25,32,3,7
37952,7,14,19,24,34,3,12
37953,1,7,28,30,31,7,8
37954,6,9,13,22,27,4,8
37955,3,4,19,21,30,1,5
37956,2,8,19,29,35,10,12
37957,4,16,18,29,30,6,8
37958,5,20,22,26,30,4,8
37959,3,4,14,21,29,4,10
37960,1,23,27,29,30,3,11
37961,4,5,17,19,35,4,7
37962,5,13,21,27,35,6,12
37963,2,7,8,24,33,7,10
37964,4,10,18,26,30,3,12
37965,1,10,15,26,35,10,12
37966,9,19,23,24,35,7,12
37967,5,7,14,15,35,3,5
37968,2,4,6,23,24,5,12
37969,5,10,17,19,33,4,12
37970,2,18,24,27,29,8,9
37971,1,4,7,13,27,7,11
37972,8,9,14,22,35,2,6
37973,3,6,22,25,35,5,6
37974,1,2,15,29,34,6,12
37975,4,12,20,28,33,4,9
37976,4,5,12,32,35,6,10
37977,6,9,19,21,27,4,7
37978,4,7,12,15,35,3,9
37979,1,5,19,28,33,7,12
37980,8,14,22,29,33,2,9
37981,9,13,16,24,35,2,12
37982,1,19,25,27,31,1,5
37983,6,9,18,20,34,5,10
37984,3,9,10,27,33,5,11
37985,9,20,22,25,27,8,10
37986,7,9,23,27,35,4,9
37987,3,9,17,28,35,10,12
37988,6,9,24,30,31,2,9
37989,2,9,21,22,27,4,9
37990,10,15,24,25,33,6,7
37991,2,9,13,22,33,5,11
37992,4,11,13,29,30,1,9
37993,4,7,13,17,35,3,4
37994,2,12,18,22,35,8,10
37995,4,5,7,16,19,1,12
37996,3,4,21,29,30,3,11
37997,16,19,20,28,32,4,10
37998,6,18,27,29,34,6,7
37999,13,19,21,29,30,4,6
38000,3,8,21,25,35,1,10
38001,1,4,18,21,34,4,6
38002,19,20,29,32,33,5,12
38003,15,20,22,26,28,2,6
38004,3,8,18,25,31,9,12
38005,7,17,20,31,33,3,10
38006,3,19,20,22,26,1,6
38007,12,17,18,19,32,4,6
38008,4,15,27,31,35,3,9
38009,9,10,16,28,31,6,10
38010,3,10,15,22,27,8,11
38011,1,8,20,24,28,2,9
38012,13,14,23,29,32,9,11
38013,2,14,21,24,35,3,7
38014,2,4,25,26,29,6,12
38015,3,19,20,25,30,4,10
38016,1,4,14,17,22,1,3
38017,2,8,18,20,34,7,10
38018,1,2,9,14,33,4,12
38019,3,7,11,23,35,1,7
38020,2,8,24,30,32,2,7
38021,9,21,26,28,31,1,10
38022,5,8,9,21,33,3,12
38023,2,11,21,28,33,3,5
38024,5,8,9,29,32,7,12
38025,1,4,28,31,33,6,9
38026,2,8,10,25,26,3,6
38027,2,5,22,26,27,6,7
38028,7,13,15,22,33,2,9
38029,2,22,23,24,35,5,6
38030,3,6,9,25,30,1,7
38031,13,19,28,29,32,8,12
38032,3,14,31,32,35,1,9
38033,1,11,23,25,34,1,11
38034,11,17,22,33,35,6,12
38035,6,13,18,23,26,2,4
38036,6,18,22,23,35,4,12
38037,4,10,18,30,31,7,10
38038,9,14,19,20,33,6,7
38039,11,12,25,30,34,3,10
38040,5,7,11,28,31,7,12
38041,3,12,13,25,35,3,12
38042,3,9,18,24,35,1,12
38043,2,6,8,25,34,2,8
38044,6,14,22,30,31,4,7
38045,5,6,18,19,31,5,10
38046,3,9,18,19,29,4,7
38047,5,7,20,31,33,6,8
38048,3,5,24,29,30,4,9
38049,2,7,12,19,27,6,7
38050,5,13,21,25,34,4,7
38051,7,18,21,24,34,6,9
38052,2,5,15,19,35,3,10
38053,6,18,19,21,33,6,11
38054,7,10,20,32,33,4,8
38055,2,6,7,9,35,3,4
38056,8,18,19,22,34,5,7
38057,1,17,23,25,34,7,11
38058,10,11,14,22,33,3,7
38059,6,11,13,23,33,8,10
38060,9,10,18,23,32,5,11
38061,8,11,27,32,34,1,12
38062,7,11,12,32,33,2,8
38063,5,6,17,25,34,2,9
38064,7,18,25,29,33,5,6
38065,10,11,13,26,31,5,11
38066,1,3,25,30,35,2,7
38067,2,17,21,22,25,1,7
38068,4,7,16,24,34,5,9
38069,4,6,21,23,27,6,9
38070,5,8,19,21,23,2,9
38071,5,21,23,27,33,3,4
38072,1,17,18,24,35,10,11
38073,1,4,28,29,30,3,4
38074,3,18,24,25,28,5,6
38075,9,16,17,26,35,2,4
38076,5,6,16,22,30,3,7
38077,10,12,15,25,34,4,10
38078,3,6,20,28,35,1,12
38079,8,11,19,29,33,4,12
38080,1,3,18,22,35,6,7
38081,6,8,11,29,32,6,7
38082,6,12,23,25,32,4,8
38083,7,10,19,34,35,3,8
38084,1,9,19,26,32,6,12
38085,1,2,24,26,35,4,7
38086,4,6,11,32,34,3,11
38087,7,16,19,20,35,1,12
38088,3,4,17,28,33,2,5
38089,5,10,13,21,26,1,10
38090,3,5,15,25,35,1,5
38091,5,7,14,27,31,8,11
38092,4,11,24,26,34,2,10
38093,10,11,18,24,25,1,10
38094,7,18,23,24,34,1,12
38095,1,11,26,29,34,4,8
38096,2,16,19,22,32,1,10
38097,10,13,18,24,32,2,9
38098,3,14,21,22,35,4,9
38099,4,8,27,30,31,2,5
38100,5,18,20,21,30,6,11
38101,5,11,18,25,35,6,8
38102,9,12,18,20,29,6,11
38103,5,7,11,18,35,1,12
38104,1,3,11,21,24,4,12
38105,9,20,26,27,30,1,12
38106,9,11,18,20,35,2,10
38107,9,19,31,34,35,9,12
38108,3,17,20,26,31,6,11
38109,1,10,13,29,31,4,5
38110,1,10,29,31,35,2,4
38111,9,12,20,27,33,6,9
38112,3,4,20,21,33,7,11
38113,1,15,16,29,33,1,11
38114,6,8,11,18,34,5,9
38115,3,7,10,19,34,4,6
38116,16,18,19,27,34,5,8
38117,5,6,18,20,35,4,9
38118,1,4,16,27,35,9,12
38119,2,6,12,24,27,1,5
38120,8,15,18,27,34,5,12
38121,2,14,16,22,25,3,12
38122,3,13,26,31,32,1,9
38123,12,13,18,19,26,5,8
38124,7,9,26,29,34,2,8
38125,4,15,18,21,31,5,12
38126,4,22,28,30,32,4,6
38127,12,18,23,28,31,5,12
38128,2,12,22,23,29,10,11
38129,8,12,18,26,31,3,10
38130,2,11,21,28,30,1,9
38131,2,7,12,14,29,6,7
38132,1,10,15,27,28,1,9
38133,8,21,24,25,35,2,12
38134,1,3,18,23,27,10,11
38135,2,8,22,33,34,1,9
38136,2,13,18,21,34,2,10
38137,7,13,22,28,34,2,7
38138,1,11,27,32,35,4,7
38139,2,9,18,25,34,7,9
38140,7,13,15,29,35,4,10
38141,6,7,10,23,24,2,3
38142,1,13,14,24,35,3,12
38143,4,12,27,29,34,5,7
38144,5,16,17,25,30,6,11
38145,2,10,11,21,29,5,11
38146,1,4,25,27,28,4,11
38147,2,14,19,25,35,1,10
38148,3,5,25,32,33,5,12
38149,3,11,21,30,32,3,12
38150,16,17,19,31,32,1,11
38151,8,13,22,31,32,7,9
38152,1,10,15,26,35,1,7
38153,6,17,19,27,34,2,9
38154,1,2,19,28,29,2,7
38155,10,18,20,25,27,2,9
38156,1,15,27,33,34,4,9
38157,7,15,18,22,25,2,12
38158,2,18,19,26,32,3,9
38159,3,6,19,28,33,6,9
38160,7,13,15,29,30,1,12
38161,2,17,20,27,30,6,8
38162,3,15,22,29,33,7,8
38163,3,7,10,22,23,3,11
38164,6,16,20,21,29,5,12
38165,8,15,20,29,30,2,9
38166,1,7,8,23,30,1,7
38167,4,8,22,29,31,7,11
38168,11,12,18,24,35,8,9
38169,6,7,10,16,32,7,9
38170,1,7,17,24,28,1,10
38171,5,11,19,32,35,6,7
38172,3,10,13,22,28,3,4
38173,10,12,16,17,32,2,8
38174,14,16,24,25,35,2,8
38175,14,16,18,19,29,1,3
38176,2,7,20,27,31,5,9
38177,1,3,13,22,34,3,4
38178,4,8,24,29,32,3,8
38179,4,9,22,28,33,2,9
38180,5,8,17,30,33,5,10
38181,7,8,17,26,29,4,10
38182,2,11,14,21,25,4,10
38183,5,16,26,31,33,11,12
38184,5,9,17,27,30,5,9
38185,8,10,14,16,30,2,4
38186,7,10,13,29,32,2,11
38187,1,8,17,27,35,1,12
38188,4,16,23,24,35,4,12
38189,6,16,17,23,33,7,8
38190,2,12,20,30,34,4,9
38191,3,13,21,30,31,5,10
38192,1,13,25,26,30,3,9
38193,2,6,16,20,34,3,12
38194,3,6,15,17,19,3,10
38195,2,5,17,27,28,8,10
38196,14,19,20,29,32,5,10
38197,4,12,13,17,31,3,10
38198,3,11,20,26,33,8,10
38199,3,9,16,31,35,2,7
38200,3,13,21,27,30,7,12
38201,12,17,20,25,31,2,12
38202,10,17,18,19,23,7,8
38203,2,19,26,29,33,8,12
38204,1,5,27,30,32,2,5
38205,3,5,13,33,34,1,4
38206,5,7,17,23,33,4,7
38207,2,5,22,32,33,5,8
38208,3,5,12,17,29,1,8
38209,7,19,24,27,30,3,6
38210,9,10,13,17,33,3,8
38211,2,11,17,22,35,7,9
38212,1,4,9,11,34,6,12
38213,12,13,14,25,32,5,10
38214,7,10,16,26,33,1,12
38215,19,20,26,33,35,7,12
38216,4,10,16,31,33,5,9
38217,12,13,15,19,25,4,10
38218,2,8,20,22,35,5,12
38219,8,14,18,25,30,3,10
38220,5,10,18,24,33,5,7
38221,10,12,16,27,34,2,11
38222,6,13,20,23,33,5,12
38223,2,7,27,30,31,2,6
38224,6,18,22,31,35,5,11
38225,6,16,20,30,35,2,12
38226,4,5,9,21,30,2,10
38227,8,11,14,17,19,2,10
38228,1,12,19,22,35,3,9
38229,13,15,22,29,33,5,8
38230,8,10,11,19,28,5,10
38231,15,16,22,25,34,1,4
38232,10,15,24,26,33,4,9
38233,6,12,15,25,33,3,11
38234,6,12,19,20,34,7,10
38235,10,13,22,24,25,3,10
38236,3,7,18,29,34,2,9
38237,6,18,21,27,31,1,10
38238,1,22,24,25,32,3,9
38239,7,11,22,28,31,1,3
38240,1,10,13,29,31,3,5
38241,3,9,15,28,34,4,9
38242,5,14,20,23,26,7,8
38243,7,15,16,20,31,1,7
38244,2,9,22,28,33,5,7
38245,1,4,17,29,34,2,6
38246,16,17,18,19,34,5,12
38247,3,14,20,24,32,2,11
38248,5,8,11,17,21,4,7
38249,8,11,20,22,35,2,12
38250,3,8,20,23,27,3,12
