序号,红1,红2,红3,红4,红5,蓝1,蓝2
85539,1,11,16,19,29,3,5
85540,11,16,19,29,30,3,8
85541,1,6,19,30,35,1,7
85542,1,9,11,18,19,8,12
85543,1,9,11,18,19,10,12
85544,3,19,22,32,35,1,12
85545,4,11,13,27,35,1,4
85546,11,12,20,29,32,1,12
85547,1,19,21,26,31,1,12
85548,4,11,18,29,31,1,12
85549,15,16,19,26,29,1,12
85550,1,11,21,33,34,1,6
85551,6,11,15,28,35,1,12
85552,2,11,28,29,30,1,12
85553,9,11,19,29,32,7,12
85554,13,16,19,29,35,10,12
85555,1,6,19,24,29,1,6
85556,2,11,14,29,35,4,6
85557,1,10,11,12,29,4,12
85558,1,8,29,30,35,1,6
85559,5,19,22,33,35,1,12
85560,11,13,19,30,35,5,10
85561,1,9,11,19,35,7,9
85562,2,10,12,19,28,1,12
85563,1,4,14,29,35,1,9
85564,1,12,13,17,29,1,12
85565,1,11,13,19,21,7,12
85566,6,11,19,33,34,1,12
85567,1,7,23,29,35,9,12
85568,1,11,14,19,20,1,3
85569,8,12,19,30,35,1,12
85570,1,17,19,29,30,7,12
85571,1,12,18,19,29,10,12
85572,11,12,19,27,35,1,9
85573,10,11,19,33,35,5,12
85574,10,19,26,29,35,7,12
85575,13,15,19,31,35,1,12
85576,2,17,19,29,32,1,12
85577,4,6,19,20,29,1,12
85578,11,14,17,19,35,3,12
85579,11,13,18,31,35,1,12
85580,11,19,21,28,29,2,12
85581,3,19,21,29,35,9,12
85582,4,6,8,19,29,5,12
85583,1,11,13,21,23,1,12
85584,1,5,17,28,35,1,12
85585,1,12,13,21,29,1,9
85586,13,14,18,19,29,1,12
85587,4,11,19,34,35,2,12
85588,1,11,12,19,27,1,7
85589,1,8,11,19,22,7,12
85590,1,6,20,29,35,3,12
85591,15,16,17,29,35,2,12
85592,1,18,20,29,35,1,3
85593,10,11,12,19,29,5,12
85594,1,6,11,18,29,6,12
85595,2,15,22,27,29,1,12
85596,1,11,16,22,35,9,12
85597,1,10,11,20,35,2,12
85598,1,11,14,19,22,6,12
85599,3,19,28,29,31,1,12
85600,1,13,19,20,29,1,7
85601,1,3,19,29,35,5,6
85602,1,11,19,23,29,9,11
85603,6,19,20,27,35,1,12
85604,1,18,19,27,29,1,10
85605,6,8,11,31,35,1,12
85606,1,5,16,19,29,1,10
85607,1,17,18,19,31,1,12
85608,1,3,6,19,35,1,9
85609,1,8,19,26,30,1,11
85610,5,9,19,22,35,4,12
85611,7,11,20,29,35,1,7
85612,1,6,11,17,29,1,9
85613,4,17,19,22,29,1,12
85614,5,11,13,19,29,1,4
85615,1,15,20,25,29,5,12
85616,1,11,13,17,19,1,7
85617,9,11,19,30,35,8,12
85618,6,12,19,23,35,3,12
85619,1,11,19,21,30,1,6
85620,1,8,19,33,35,6,12
85621,1,11,18,29,32,5,12
85622,1,10,15,29,35,11,12
85623,6,9,11,19,35,1,6
85624,6,11,13,22,29,1,12
85625,1,9,11,19,34,1,6
85626,1,9,11,19,20,1,9
85627,1,2,11,13,19,1,9
85628,1,2,6,11,19,5,12
85629,5,11,18,19,35,2,12
85630,1,9,11,16,30,1,12
85631,1,3,16,19,27,1,12
85632,2,10,11,16,19,1,12
85633,1,13,24,30,35,1,8
85634,1,11,26,32,35,7,12
85635,3,11,15,19,35,1,5
85636,3,11,19,20,35,1,9
85637,11,15,26,29,33,1,12
85638,1,11,20,21,35,1,7
85639,1,12,15,19,33,1,12
85640,1,14,19,23,26,1,12
85641,1,11,28,34,35,1,5
85642,1,11,25,28,29,5,11
85643,1,5,13,19,31,1,12
85644,1,13,15,19,35,8,12
85645,1,18,21,26,29,1,12
85646,10,11,13,24,29,1,12
85647,6,11,15,19,29,1,10
85648,1,19,21,32,35,11,12
85649,1,11,22,27,29,1,2
85650,11,17,19,29,34,1,9
85651,5,11,24,33,35,1,12
85652,1,11,13,16,29,1,9
85653,6,11,23,29,34,1,12
85654,3,5,7,29,35,1,12
85655,1,9,11,23,27,2,12
85656,1,4,18,19,29,1,11
85657,1,7,27,29,30,1,12
85658,1,16,18,30,35,1,12
85659,11,19,20,29,34,1,7
85660,1,3,16,19,24,1,12
85661,7,11,16,19,24,1,12
85662,1,11,13,24,35,7,12
85663,15,18,19,29,35,1,3
85664,1,13,16,19,26,5,12
85665,1,15,25,29,35,1,8
85666,7,11,19,22,29,11,12
85667,4,11,16,27,35,1,12
85668,1,5,19,26,28,1,12
85669,1,10,11,27,35,1,2
85670,2,15,19,20,25,1,12
85671,1,5,24,29,31,8,12
85672,7,11,19,28,35,1,3
85673,1,10,11,19,29,6,8
85674,11,15,19,30,35,2,12
85675,1,10,19,31,33,1,12
85676,3,11,16,19,35,4,12
85677,3,19,29,34,35,5,12
85678,10,19,30,32,35,1,12
85679,2,11,19,24,35,1,7
85680,4,15,19,21,29,1,12
85681,3,13,19,29,35,10,12
85682,1,7,18,29,35,11,12
85683,1,11,12,15,35,1,6
85684,2,15,23,29,35,1,12
85685,1,6,19,24,29,1,11
85686,3,5,11,19,29,3,12
85687,10,11,15,29,35,8,12
85688,4,12,23,29,35,1,12
85689,1,19,27,32,35,2,12
85690,4,15,19,29,35,1,2
85691,1,6,14,29,35,1,2
85692,11,15,17,26,29,1,12
85693,8,10,11,16,29,1,12
85694,1,9,19,23,35,1,2
85695,1,2,19,26,35,1,7
85696,11,14,23,31,35,1,12
85697,10,11,19,29,35,8,11
85698,1,8,11,21,25,1,12
85699,2,9,11,19,29,1,5
85700,5,11,29,31,35,7,12
85701,1,7,11,21,35,2,12
85702,1,11,20,26,35,1,5
85703,6,11,19,24,29,4,11
85704,8,11,19,31,35,8,12
85705,5,8,19,29,35,1,4
85706,12,18,19,29,35,5,12
85707,1,3,11,13,15,1,12
85708,11,19,22,27,29,1,8
85709,6,16,22,29,35,1,11
85710,7,11,25,26,32,1,12
85711,11,14,15,27,35,1,12
85712,6,10,24,27,29,1,12
85713,11,15,19,29,35,2,8
85714,9,24,29,32,35,1,12
85715,5,10,11,23,35,1,12
85716,6,11,18,19,20,1,12
85717,1,11,13,19,22,5,12
85718,1,13,17,29,34,1,12
85719,1,4,19,31,35,1,5
85720,1,8,11,19,31,1,10
85721,1,8,19,25,35,1,8
85722,1,10,15,28,29,1,12
85723,6,19,26,29,35,3,12
85724,1,20,29,32,34,1,12
85725,3,11,12,29,35,11,12
85726,1,2,19,22,31,1,12
85727,1,4,11,22,29,4,12
85728,11,12,19,22,35,3,12
85729,2,11,21,29,35,1,4
85730,2,7,11,28,29,1,12
85731,1,4,19,20,35,1,2
85732,1,4,7,19,29,1,8
85733,1,5,19,22,29,1,10
85734,1,15,16,29,35,1,3
85735,1,19,22,29,35,3,9
85736,1,2,16,19,29,2,12
85737,1,11,22,24,35,2,12
85738,3,11,15,19,30,1,12
85739,11,17,20,29,35,7,12
85740,1,18,19,29,31,7,12
85741,1,9,11,21,35,1,7
85742,9,19,22,29,30,1,12
85743,11,15,16,21,35,1,12
85744,16,19,24,29,35,1,6
85745,1,4,13,19,29,1,11
85746,1,9,15,19,29,9,12
85747,11,18,19,29,35,5,10
85748,1,11,13,21,35,1,7
85749,1,16,19,26,29,8,11
85750,11,13,29,32,35,9,12
85751,10,11,16,21,29,5,12
85752,1,16,18,21,29,4,12
85753,1,13,22,29,30,1,12
85754,9,16,19,28,29,1,12
85755,1,8,12,21,32,1,12
85756,10,11,14,29,35,1,2
85757,5,15,19,27,29,1,12
85758,1,18,19,20,35,4,12
85759,1,4,13,29,35,6,12
85760,17,18,19,29,35,5,12
85761,1,11,15,21,29,1,9
85762,6,7,11,27,29,1,12
85763,1,8,13,21,35,1,12
85764,1,19,27,28,30,1,12
85765,1,11,19,22,25,5,11
85766,1,11,24,29,34,1,2
85767,2,3,11,28,29,1,12
85768,1,4,27,29,35,1,4
85769,9,14,19,25,29,1,12
85770,3,11,17,28,35,9,12
85771,1,19,24,31,32,1,12
85772,1,11,16,19,32,3,4
85773,8,11,13,29,33,1,12
85774,9,11,28,29,35,3,12
85775,8,19,24,25,29,1,12
85776,1,11,14,19,35,2,11
85777,4,11,17,29,33,2,12
85778,2,10,11,19,21,2,12
85779,1,13,14,20,32,1,12
85780,5,10,11,18,19,1,12
85781,11,19,22,30,35,3,12
85782,1,5,16,25,35,1,12
85783,1,11,16,25,26,1,12
85784,1,18,22,29,35,1,4
85785,1,7,15,19,34,1,4
85786,1,2,11,18,27,1,10
85787,1,4,12,19,29,1,3
85788,7,11,19,29,30,1,4
85789,1,11,19,22,28,7,12
85790,11,15,26,29,35,5,12
85791,3,19,23,26,35,1,12
85792,1,20,21,25,35,1,12
85793,6,12,14,29,35,5,12
85794,4,11,19,28,29,10,12
85795,2,11,25,28,29,1,3
85796,9,15,29,30,35,1,12
85797,1,3,14,19,29,6,12
85798,11,16,19,21,31,1,8
85799,5,11,19,24,35,6,12
85800,5,9,19,29,35,1,4
85801,1,12,28,29,35,1,3
85802,1,19,20,33,35,5,12
85803,9,25,28,29,35,1,12
85804,1,8,13,19,29,1,10
85805,8,9,11,19,29,1,7
85806,4,11,13,19,25,1,12
85807,2,19,20,29,35,1,11
85808,2,6,8,29,35,1,12
85809,1,4,11,29,34,8,12
85810,2,16,19,31,35,1,12
85811,8,11,22,27,35,1,12
85812,5,11,19,29,33,1,4
85813,1,5,19,32,33,9,12
85814,2,11,12,19,29,1,7
85815,1,19,20,29,32,3,12
85816,8,11,19,20,29,3,10
85817,13,19,29,32,35,8,10
85818,4,11,15,28,29,1,12
85819,5,11,19,26,35,1,4
85820,9,11,17,25,29,1,12
85821,1,14,19,20,33,1,8
85822,3,6,11,34,35,1,12
85823,1,11,18,24,35,1,4
85824,1,12,18,19,35,11,12
85825,11,19,22,34,35,4,12
85826,1,16,19,23,35,9,11
85827,1,8,11,29,35,6,9
85828,3,12,19,33,35,1,12
85829,4,9,11,19,35,1,3
85830,7,11,12,19,35,1,9
85831,1,9,13,19,29,8,12
85832,11,17,21,29,35,7,12
85833,1,5,11,19,29,4,8
85834,1,8,19,22,35,8,12
85835,1,11,14,15,31,1,12
85836,4,5,12,19,35,1,12
85837,5,8,19,27,29,1,12
85838,1,11,21,31,35,10,12
85839,3,16,19,29,35,1,3
85840,7,15,19,29,35,9,12
85841,1,11,15,27,29,7,12
85842,3,10,29,32,35,1,12
85843,1,3,13,29,33,1,12
85844,1,8,19,23,35,9,12
85845,1,11,29,32,34,3,12
85846,10,11,19,23,35,2,12
85847,1,19,29,32,35,3,9
85848,2,8,18,19,29,3,12
85849,5,11,17,21,29,1,12
85850,8,22,24,29,35,1,12
85851,1,8,19,27,35,1,5
85852,1,6,11,20,35,2,12
85853,5,13,16,23,29,1,12
85854,1,8,11,16,29,1,9
85855,11,13,17,19,29,2,12
85856,1,9,23,32,35,1,12
85857,1,4,19,26,27,1,12
85858,2,11,18,20,35,3,12
85859,1,11,17,21,25,1,12
85860,1,18,24,29,32,1,12
85861,1,19,29,32,35,2,6
85862,5,11,19,25,35,11,12
85863,1,11,13,19,29,2,7
85864,1,11,24,30,31,1,10
85865,1,10,11,19,27,11,12
85866,1,10,11,19,27,5,7
85867,1,16,18,19,29,1,6
85868,4,11,15,29,35,1,5
85869,11,14,19,22,35,9,12
85870,1,2,8,29,35,1,4
85871,1,11,19,28,31,2,10
85872,3,11,16,18,35,1,12
85873,8,11,19,30,35,1,9
85874,14,19,21,27,35,1,12
85875,1,15,16,23,35,1,12
85876,11,14,19,27,29,1,11
85877,9,11,21,29,30,1,12
85878,1,5,14,19,32,1,3
85879,3,4,12,30,35,1,12
85880,1,8,19,30,35,3,9
85881,1,11,24,29,33,4,12
85882,3,8,11,27,29,1,12
85883,1,2,19,33,35,3,12
85884,1,5,19,25,35,6,12
85885,1,10,19,31,35,4,12
85886,1,13,19,21,29,1,5
85887,1,2,12,15,35,1,12
85888,13,15,19,27,35,1,12
85889,1,17,28,31,35,1,12
85890,3,11,18,19,29,10,12
85891,1,20,21,26,35,1,12
85892,6,18,19,25,35,1,12
85893,2,10,13,29,35,1,7
85894,7,9,22,32,35,1,12
85895,11,14,22,27,29,1,12
85896,1,4,13,32,35,1,5
85897,1,4,10,26,35,1,12
85898,11,15,17,30,35,1,12
85899,1,13,15,29,35,1,5
85900,1,2,9,29,35,6,12
85901,4,13,19,30,35,8,12
85902,13,16,24,29,35,1,12
85903,1,19,23,29,31,2,12
85904,14,15,18,22,34,1,12
85905,1,4,14,25,35,1,12
85906,6,11,18,23,33,1,12
85907,8,11,19,34,35,1,8
85908,8,9,19,28,29,1,10
85909,9,14,17,29,35,1,5
85910,2,11,29,30,31,1,12
85911,1,7,11,19,20,3,12
85912,14,19,20,29,35,1,3
85913,1,4,11,19,28,8,12
85914,2,11,17,34,35,1,12
85915,1,11,28,29,35,5,6
85916,4,9,11,19,29,1,11
85917,6,11,19,27,29,1,4
85918,1,19,21,26,35,4,12
85919,11,18,20,23,30,1,12
85920,1,9,19,28,35,6,12
85921,6,8,15,29,33,1,12
85922,1,9,19,27,35,9,12
85923,9,11,18,19,29,1,3
85924,1,4,19,29,30,5,12
85925,2,11,15,19,27,1,12
85926,1,2,12,29,35,1,10
85927,4,6,11,19,21,1,12
85928,8,23,24,29,35,2,12
85929,1,4,11,19,30,1,7
85930,2,10,11,19,29,7,12
85931,1,2,18,29,35,10,12
85932,8,11,16,22,29,1,12
85933,9,29,30,33,35,1,12
85934,11,12,19,29,35,2,5
85935,1,4,11,19,31,1,7
85936,1,5,19,22,27,1,12
85937,4,9,19,31,35,1,10
85938,1,11,28,29,35,4,5
85939,2,3,11,24,29,1,12
85940,1,15,18,19,29,6,12
85941,11,19,23,29,35,6,10
85942,8,11,19,21,29,1,10
85943,1,15,21,29,30,9,12
85944,2,13,14,19,35,3,12
85945,6,23,28,29,35,1,12
85946,11,16,18,29,30,1,12
85947,1,9,13,19,29,1,3
85948,1,11,14,15,29,7,12
85949,11,19,21,22,29,4,12
85950,2,14,19,21,33,1,12
85951,1,19,22,26,35,1,11
85952,11,14,17,25,35,1,12
85953,1,15,16,19,33,6,12
85954,6,16,29,31,35,1,12
85955,1,8,19,21,31,1,12
85956,1,18,19,23,35,7,10
85957,11,12,19,21,35,1,9
85958,1,7,11,26,29,8,12
85959,1,11,22,26,29,1,8
85960,1,11,18,29,32,1,2
85961,1,2,19,27,29,2,12
85962,1,10,19,25,35,3,12
85963,1,17,18,24,29,1,12
85964,1,9,20,29,35,3,10
85965,2,11,15,29,35,1,7
85966,1,19,21,31,35,1,5
85967,1,11,23,26,35,10,12
85968,4,19,21,22,35,1,6
85969,1,8,15,33,35,1,12
85970,3,11,13,20,35,1,9
85971,4,7,11,29,34,1,12
85972,1,10,13,26,35,4,8
85973,4,15,19,20,25,1,12
85974,19,21,27,32,35,1,12
85975,1,6,29,30,33,1,12
85976,10,11,18,19,29,1,4
85977,1,6,10,29,34,4,12
85978,7,12,22,29,35,1,7
85979,1,11,16,23,35,1,7
85980,1,11,24,25,29,5,12
85981,3,13,19,29,30,1,8
85982,2,5,8,29,35,1,12
85983,1,2,22,28,29,1,12
85984,1,7,11,29,31,1,4
85985,1,2,6,29,31,3,12
85986,1,16,17,29,35,7,12
85987,2,5,11,19,29,1,8
85988,1,16,18,28,35,1,12
85989,8,11,21,29,35,1,6
85990,4,5,19,29,35,11,12
85991,1,7,11,19,28,1,9
85992,1,6,10,29,35,4,12
85993,5,11,17,33,35,1,12
85994,1,11,13,19,25,6,12
85995,1,11,29,30,32,1,7
85996,1,4,15,19,21,1,12
85997,1,16,22,26,35,5,12
85998,1,9,12,14,35,1,12
85999,1,5,16,19,24,1,12
86000,1,5,16,19,26,1,12
86001,9,16,19,33,35,1,12
86002,7,11,12,29,35,3,12
86003,1,5,19,32,35,1,10
86004,3,17,19,29,35,4,12
86005,1,6,10,29,35,1,6
86006,7,11,19,24,35,8,12
86007,1,10,15,24,35,1,12
86008,11,15,22,29,35,4,12
86009,6,11,14,27,29,3,11
86010,2,11,19,29,34,3,11
86011,1,11,14,24,35,6,12
86012,11,18,19,27,35,2,12
86013,1,11,26,28,35,6,12
86014,6,11,13,19,27,1,12
86015,2,11,23,29,31,3,12
86016,8,10,11,27,35,1,12
86017,1,11,17,21,23,1,9
86018,11,18,19,29,35,3,9
86019,1,19,26,30,33,1,12
86020,11,12,13,29,35,1,3
86021,1,11,15,22,29,6,12
86022,10,11,24,30,35,1,12
86023,5,17,19,24,35,1,12
86024,1,11,13,19,33,8,12
86025,1,17,19,27,35,7,12
86026,1,3,7,11,29,8,12
86027,1,11,21,26,29,6,12
86028,1,7,19,21,29,4,11
86029,1,7,14,29,35,1,5
86030,4,5,19,23,35,1,12
86031,1,6,19,20,35,1,2
86032,4,11,15,19,32,1,12
86033,1,7,11,15,35,7,12
86034,1,19,22,25,29,1,5
86035,1,14,21,22,29,1,12
86036,1,10,11,19,25,3,12
86037,1,8,11,20,34,1,12
86038,1,5,11,19,25,9,12
86039,11,19,20,23,35,1,7
86040,1,13,19,27,29,1,4
86041,1,19,28,29,33,6,12
86042,1,12,19,25,29,1,7
86043,7,13,16,29,35,1,12
86044,1,5,19,24,33,1,12
86045,1,6,7,28,35,1,12
86046,1,10,19,27,35,6,12
86047,1,11,25,26,29,1,8
86048,11,14,24,29,35,1,7
86049,7,11,19,31,35,4,12
86050,1,4,9,29,35,9,12
86051,1,11,16,19,26,1,10
86052,1,19,20,23,35,1,10
86053,1,7,23,32,35,1,9
86054,1,7,20,29,35,1,8
86055,1,3,11,25,29,1,10
86056,1,12,19,29,33,6,12
86057,1,5,17,18,19,1,12
86058,1,2,4,11,29,1,12
86059,1,18,19,23,29,5,12
86060,1,12,19,30,34,1,12
86061,5,11,19,24,35,1,4
86062,2,11,18,19,35,9,12
86063,3,11,18,22,29,7,12
86064,1,12,23,29,35,9,12
86065,1,6,15,18,29,1,12
86066,6,11,13,29,35,10,12
86067,9,11,27,29,35,1,4
86068,11,17,23,29,34,1,12
86069,1,9,19,32,35,10,12
86070,1,7,19,29,33,11,12
86071,1,12,13,19,27,1,12
86072,11,14,17,19,27,1,12
86073,1,5,19,34,35,1,4
86074,11,16,17,24,35,1,12
86075,7,11,15,25,29,1,12
86076,1,3,27,29,31,1,12
86077,1,15,19,22,35,1,9
86078,1,5,20,29,35,1,8
86079,1,2,13,29,35,1,10
86080,3,6,17,19,29,1,12
86081,1,3,21,29,31,1,12
86082,1,11,18,19,30,1,8
86083,1,3,19,29,30,1,8
86084,2,8,19,29,35,1,4
86085,1,4,18,29,35,1,11
86086,11,19,20,25,35,3,12
86087,1,19,25,26,35,5,12
86088,1,3,7,20,29,2,12
86089,1,11,19,32,35,9,11
86090,3,7,19,29,35,9,12
86091,5,11,17,26,29,1,12
86092,11,18,29,30,32,1,12
86093,1,19,21,27,35,1,11
86094,1,2,11,24,29,10,12
86095,1,11,27,32,35,1,6
86096,3,11,19,27,35,1,4
86097,4,8,11,21,29,1,12
86098,1,2,19,27,35,1,10
86099,1,5,19,29,34,6,8
86100,11,14,25,29,35,9,12
86101,1,11,12,14,29,1,10
86102,1,4,14,19,35,1,9
86103,11,15,27,29,34,1,12
86104,11,19,23,30,35,10,12
86105,1,7,11,19,35,1,3
86106,4,11,19,31,35,1,6
86107,6,16,23,29,35,1,12
86108,1,18,21,29,35,1,8
86109,1,11,14,27,35,6,10
86110,1,12,29,33,35,4,12
86111,1,2,19,29,34,9,12
86112,4,11,24,29,35,1,10
86113,1,13,19,25,35,9,12
86114,2,11,22,26,29,1,10
86115,1,15,19,20,35,1,4
86116,1,7,30,32,35,1,12
86117,1,25,26,29,33,1,12
86118,11,18,19,21,35,3,12
86119,1,7,11,27,29,1,6
86120,1,5,19,28,35,1,9
86121,1,11,23,29,34,9,12
86122,1,3,11,33,35,3,12
86123,2,13,19,29,35,7,12
86124,11,12,19,23,29,1,9
86125,1,2,19,30,34,1,12
86126,11,12,23,29,35,1,7
86127,2,11,19,20,25,1,12
86128,5,19,21,29,35,1,3
86129,7,12,19,33,35,1,12
86130,1,7,11,12,35,1,11
86131,2,11,13,29,30,3,12
86132,1,5,17,29,30,1,8
86133,1,11,18,26,29,7,12
86134,1,4,11,15,19,1,6
86135,1,10,11,13,30,1,12
86136,1,10,29,30,35,1,8
86137,7,11,15,19,29,1,6
86138,1,11,12,29,31,1,2
86139,6,19,22,24,35,1,12
86140,7,11,19,22,26,1,12
86141,11,12,19,27,34,1,12
86142,7,19,30,31,35,1,12
86143,11,18,19,30,33,1,12
86144,1,5,25,29,35,10,12
86145,7,11,14,19,35,2,12
86146,1,11,16,19,29,6,8
86147,1,11,22,24,35,3,9
86148,4,11,14,19,34,3,12
86149,1,5,11,28,29,1,10
86150,11,12,19,26,35,1,9
86151,6,11,21,29,35,1,8
86152,1,3,8,29,35,1,9
86153,8,15,29,30,35,1,10
86154,1,5,17,19,35,1,6
86155,11,13,19,29,30,6,12
86156,3,11,19,25,33,10,12
86157,1,20,28,30,35,1,12
86158,11,14,19,29,31,4,12
86159,1,11,17,32,35,1,3
86160,1,2,11,23,31,1,12
86161,1,9,26,29,31,1,12
86162,1,6,10,21,35,6,12
86163,1,11,15,29,34,10,12
86164,8,13,19,29,35,9,12
86165,5,11,19,23,28,1,12
86166,11,12,19,26,29,5,12
86167,11,21,22,29,35,1,10
86168,11,16,26,29,35,7,12
86169,11,17,19,29,34,10,12
86170,1,4,19,31,35,6,8
86171,2,11,19,33,35,1,4
86172,1,14,22,27,35,1,12
86173,1,6,11,19,34,1,11
86174,2,7,19,29,35,5,11
86175,1,9,11,25,29,1,4
86176,8,11,15,19,20,1,12
86177,1,7,21,29,32,1,12
86178,1,15,16,19,32,1,12
86179,1,10,19,29,32,1,2
86180,7,11,15,33,35,1,8
86181,2,9,11,19,23,1,12
86182,11,13,15,18,35,1,12
86183,1,11,17,19,31,1,6
86184,1,15,19,25,35,1,6
86185,1,16,19,27,31,1,12
86186,1,19,27,29,33,1,11
86187,6,17,19,29,35,1,7
86188,1,9,11,29,34,1,3
86189,8,11,19,22,33,1,12
86190,1,3,9,19,21,1,12
86191,1,5,14,29,35,3,5
86192,4,12,19,29,35,1,4
86193,9,11,19,24,27,3,12
86194,1,11,20,31,33,1,7
86195,1,8,18,19,27,1,12
86196,2,11,27,29,35,10,12
86197,3,11,19,29,30,6,10
86198,1,8,13,19,33,1,12
86199,2,9,19,28,35,1,12
86200,11,15,19,22,29,1,10
86201,1,11,29,30,33,3,12
86202,6,15,19,21,35,1,10
86203,10,15,25,29,35,1,12
86204,1,5,19,20,35,1,10
86205,1,7,11,30,34,1,12
86206,1,11,24,25,29,1,6
86207,1,13,27,29,35,2,12
86208,3,11,13,19,35,5,6
86209,4,11,19,29,30,10,12
86210,1,11,18,31,35,5,9
86211,1,11,15,33,35,1,2
86212,1,19,29,30,32,1,6
86213,11,19,28,31,35,3,12
86214,1,4,11,12,35,1,7
86215,3,11,19,25,35,1,3
86216,7,19,21,29,31,1,12
86217,1,15,19,20,28,1,10
86218,1,9,11,29,33,1,3
86219,1,5,21,29,35,1,8
86220,1,11,26,27,29,1,4
86221,1,7,11,19,32,5,12
86222,1,11,15,29,32,1,8
86223,1,2,11,29,30,1,4
86224,2,19,23,29,35,1,6
86225,1,3,11,24,30,1,12
86226,1,8,10,31,35,1,12
86227,1,10,18,19,29,8,12
86228,5,11,12,27,29,1,12
86229,1,13,17,29,35,1,9
86230,8,11,19,23,29,1,6
86231,5,9,11,30,34,1,12
86232,1,19,26,34,35,9,12
86233,11,27,28,29,35,5,12
86234,1,11,29,33,35,4,9
86235,5,11,18,25,31,1,12
86236,6,11,19,20,35,2,12
86237,2,11,28,29,35,4,11
86238,15,19,21,29,30,1,12
86239,9,11,21,29,31,1,12
86240,11,15,28,29,35,5,12
86241,3,9,11,19,29,1,9
86242,3,9,11,27,29,1,12
86243,3,11,16,19,29,1,6
86244,11,16,24,29,35,1,7
86245,2,12,21,27,29,1,12
86246,13,19,22,28,35,1,12
86247,1,3,7,8,29,1,12
86248,3,6,18,26,35,1,12
86249,1,11,14,19,28,4,12
86250,1,11,19,33,35,4,9
86251,12,15,19,20,29,1,12
86252,1,3,11,19,29,2,4
86253,11,19,21,22,25,1,12
86254,7,11,19,24,34,1,8
86255,1,7,8,19,29,6,10
86256,1,5,19,26,29,1,8
86257,1,2,12,20,35,1,12
86258,1,8,19,30,35,5,12
86259,4,6,11,19,32,1,12
86260,7,10,29,31,35,1,12
86261,1,8,13,31,35,1,7
86262,1,11,23,29,31,1,9
86263,1,3,11,19,32,9,12
86264,11,12,20,29,35,2,12
86265,8,9,16,19,35,1,12
86266,8,11,27,31,35,1,12
86267,1,17,19,20,29,1,5
86268,1,19,29,32,35,4,9
86269,1,19,21,22,29,1,5
86270,1,7,11,18,28,4,12
86271,1,6,19,26,35,1,5
86272,1,9,19,27,29,10,12
86273,1,5,18,19,26,1,12
86274,11,12,19,21,26,1,12
86275,6,10,19,23,29,1,7
86276,1,4,26,34,35,1,12
86277,1,2,11,21,23,1,12
86278,1,8,11,25,29,8,12
86279,1,5,15,17,35,1,12
86280,1,19,20,31,35,4,12
86281,1,19,23,29,30,1,8
86282,8,11,19,27,35,7,12
86283,3,18,26,29,35,1,12
86284,1,11,25,29,34,1,9
86285,3,11,13,19,28,1,12
86286,1,11,14,19,35,5,7
86287,8,11,16,27,35,1,12
86288,1,11,18,20,35,7,11
86289,3,11,15,29,35,1,2
86290,1,11,17,33,35,1,9
86291,1,12,28,31,35,1,12
86292,3,13,19,23,29,4,12
86293,4,7,19,29,35,4,10
86294,8,11,23,29,35,1,8
86295,1,19,21,31,35,5,12
86296,1,19,20,22,26,1,12
86297,1,11,29,31,33,6,12
86298,1,2,6,11,19,1,6
86299,7,11,18,19,35,6,12
86300,1,9,12,21,35,1,12
86301,4,5,27,29,35,9,12
86302,1,11,13,25,35,1,4
86303,1,11,14,18,35,7,11
86304,1,17,31,32,35,1,12
86305,1,7,11,19,31,1,10
86306,6,11,15,29,35,10,12
86307,10,19,20,23,35,1,12
86308,4,11,19,24,29,8,12
86309,1,22,25,28,29,1,12
86310,1,8,17,27,29,1,12
86311,1,11,19,24,30,1,3
86312,2,19,27,29,35,1,8
86313,1,14,23,29,35,5,12
86314,1,11,19,20,23,1,6
86315,4,16,19,29,35,1,10
86316,8,11,14,24,35,1,12
86317,1,11,24,29,35,4,11
86318,11,13,18,29,35,1,6
86319,1,18,19,32,35,7,12
86320,1,15,21,29,35,1,9
86321,1,13,25,34,35,1,12
86322,1,27,28,29,35,1,10
86323,1,7,19,26,35,6,12
86324,1,2,11,19,34,3,12
86325,2,3,11,29,33,1,12
86326,1,19,22,29,34,10,12
86327,11,15,29,31,35,1,2
86328,1,10,11,14,29,1,11
86329,10,11,19,26,29,2,12
86330,11,13,19,21,35,1,8
86331,1,11,17,33,35,1,4
86332,1,8,15,17,29,1,12
86333,1,7,19,31,34,5,12
86334,5,6,19,25,29,1,12
86335,4,9,11,19,25,1,12
86336,5,15,16,29,35,1,12
86337,7,12,23,29,31,1,12
86338,2,11,19,25,35,3,12
86339,3,11,19,20,32,1,12
86340,4,9,11,19,20,1,12
86341,2,11,19,21,35,9,12
86342,5,12,19,24,35,1,12
86343,9,11,28,29,34,1,12
86344,1,2,11,25,35,1,11
86345,1,11,17,33,35,6,12
86346,1,5,9,11,29,3,12
86347,1,11,19,22,32,10,12
86348,1,17,19,20,29,6,12
86349,11,15,19,29,35,5,6
86350,3,5,19,29,35,8,10
86351,1,5,12,19,35,1,8
86352,1,7,11,29,34,1,3
86353,8,11,16,29,31,1,12
86354,1,11,12,19,25,1,8
86355,1,3,6,19,30,1,12
86356,1,2,29,32,34,1,12
86357,11,27,29,30,35,7,12
86358,1,11,13,17,35,1,3
86359,1,6,14,19,35,3,12
